Community,General habitat,Description,Consumer,Resource,D,Cmass,Rmass,Log10Cmass,Log10Rmass,Log10CRBR,Source
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,annelid,2,0.000447,0.00000114,-3.34987906,-5.943095149,-2.593216089,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,annelid,2,0.000447,0.00000635,-3.34987906,-5.197226275,-1.847347215,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,annelid,2,0.000447,0.00000936,-3.34987906,-5.028724151,-1.678845092,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,anthozoan,2,0.000447,0.00000107,-3.34987906,-5.970616222,-2.620737163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,nemertean,2,0.000447,0.00000356,-3.34987906,-5.448550002,-2.098670942,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,phoronid,2,0.000447,0.00000244,-3.34987906,-5.612610174,-2.262731114,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,nemertean,2,0.000447,0.00000657,-3.34987906,-5.18243463,-1.832555571,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Chione californiensis,2,0.000447,0.00351,-3.34987906,-2.454551235,0.895327824,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Chione fluctifraga,2,0.000447,0.00625,-3.34987906,-2.203823929,1.14605513,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Cryptomya californica,2,0.000447,0.000183,-3.34987906,-3.737905035,-0.388025976,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Geukensia demissa,2,0.000447,0.00898,-3.34987906,-2.046632413,1.303246646,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Laevicardium substriatum,2,0.000447,0.000145,-3.34987906,-3.84011412,-0.490235061,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Macoma nasuta,2,0.000447,0.00184,-3.34987906,-2.736101541,0.613777519,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Protothaca staminea,2,0.000447,0.00285,-3.34987906,-2.545199486,0.804679574,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,bivalve,2,0.000447,0.00285,-3.34987906,-2.545199486,0.804679574,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Tagelus affinis,2,0.000447,0.00487,-3.34987906,-2.312467115,1.037411945,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Tagelus subteres,2,0.000447,0.00205,-3.34987906,-2.689279505,0.660599554,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,bivalve,2,0.000447,0.000881,-3.34987906,-3.054967898,0.294911161,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Acteocina inculta,2,0.000447,0.0000065,-3.34987906,-5.187086643,-1.837207584,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Bulla gouldiana,2,0.000447,0.000164,-3.34987906,-3.785349509,-0.435470449,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,Haminoea vesicula,2,0.000447,0.0000562,-3.34987906,-4.250263684,-0.900384625,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,snail,2,0.000447,0.000000731,-3.34987906,-6.136082623,-2.786203564,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,snail,2,0.000447,0.00000275,-3.34987906,-5.560667306,-2.210788247,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,dipteran,2,0.000447,0.000045,-3.34987906,-4.346787486,-0.996908427,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Hemigrapsus oregonensis,dipteran,2,0.000447,0.000045,-3.34987906,-4.346787486,-0.996908427,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000652,-2.343479501,-5.185752404,-2.842272903,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000297,-2.343479501,-5.527243551,-3.18376405,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000571,-2.343479501,-5.243363892,-2.899884391,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000422,-2.343479501,-5.374687549,-3.031208048,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000364,-2.343479501,-5.438898616,-3.095419115,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Cirriformia spirabrancha,2,0.00453,0.00000358,-2.343479501,-5.446116973,-3.102637472,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000658,-2.343479501,-5.181774106,-2.838294605,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000555,-2.343479501,-5.255707017,-2.912227516,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.0000099,-2.343479501,-5.004364805,-2.660885304,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Neanthes,2,0.00453,0.00000779,-2.343479501,-5.108462542,-2.764983041,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000114,-2.343479501,-5.943095149,-3.599615648,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000635,-2.343479501,-5.197226275,-2.853746774,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,annelid,2,0.00453,0.00000936,-2.343479501,-5.028724151,-2.68524465,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,anthozoan,2,0.00453,0.00000107,-2.343479501,-5.970616222,-3.627136721,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,nemertean,2,0.00453,0.00000356,-2.343479501,-5.448550002,-3.105070501,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,phoronid,2,0.00453,0.00000244,-2.343479501,-5.612610174,-3.269130673,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,nemertean,2,0.00453,0.00000657,-2.343479501,-5.18243463,-2.838955129,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Chione californiensis,2,0.00453,0.00351,-2.343479501,-2.454551235,-0.111071734,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Chione fluctifraga,2,0.00453,0.00625,-2.343479501,-2.203823929,0.139655571,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Cryptomya californica,2,0.00453,0.000183,-2.343479501,-3.737905035,-1.394425534,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Geukensia demissa,2,0.00453,0.00898,-2.343479501,-2.046632413,0.296847088,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Laevicardium substriatum,2,0.00453,0.000145,-2.343479501,-3.84011412,-1.496634619,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Macoma nasuta,2,0.00453,0.00184,-2.343479501,-2.736101541,-0.39262204,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Protothaca staminea,2,0.00453,0.00285,-2.343479501,-2.545199486,-0.201719985,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,bivalve,2,0.00453,0.00285,-2.343479501,-2.545199486,-0.201719985,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Tagelus affinis,2,0.00453,0.00487,-2.343479501,-2.312467115,0.031012386,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Tagelus subteres,2,0.00453,0.00205,-2.343479501,-2.689279505,-0.345800004,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,bivalve,2,0.00453,0.000881,-2.343479501,-3.054967898,-0.711488397,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Acteocina inculta,2,0.00453,0.0000065,-2.343479501,-5.187086643,-2.843607142,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Bulla gouldiana,2,0.00453,0.000164,-2.343479501,-3.785349509,-1.441870008,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Cerithidea californica,2,0.00453,0.000722,-2.343479501,-3.14123609,-0.797756589,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Haminoea vesicula,2,0.00453,0.0000562,-2.343479501,-4.250263684,-1.906784183,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,snail,2,0.00453,0.0000834,-2.343479501,-4.078833949,-1.735354448,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Melampus olivaceus,2,0.00453,0.000225,-2.343479501,-3.648657931,-1.30517843,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Nassarius tegula,2,0.00453,0.000451,-2.343479501,-3.346041141,-1.00256164,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,snail,2,0.00453,0.000000731,-2.343479501,-6.136082623,-3.792603122,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,snail,2,0.00453,0.00000275,-2.343479501,-5.560667306,-3.217187805,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,amphipod,2,0.00453,0.00000564,-2.343479501,-5.248720896,-2.905241395,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,dipteran,2,0.00453,0.000045,-2.343479501,-4.346787486,-2.003307985,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,dipteran,2,0.00453,0.000045,-2.343479501,-4.346787486,-2.003307985,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Hemigrapsus oregonensis,2,0.00453,0.000447,-2.343479501,-3.34987906,-1.006399559,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Pachygrapsus crassipes,Uca crenulata,2,0.00453,0.000779,-2.343479501,-3.108618671,-0.76513917,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,protist,3,0.000983,2.43E-08,-3.007617936,-7.614393726,-4.60677579,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Cirriformia spirabrancha,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Neanthes,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,annelid,3,0.000983,3.37E-08,-3.007617936,-7.472370099,-4.464752163,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Chione californiensis,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Chione fluctifraga,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Cryptomya californica,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Geukensia demissa,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Laevicardium substriatum,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Macoma nasuta,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Protothaca staminea,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,bivalve,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Tagelus affinis,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,Tagelus subteres,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,bivalve,3,0.000983,3.63E-08,-3.007617936,-7.440093375,-4.432475439,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,copepod,3,0.000983,8.28E-09,-3.007617936,-8.081969663,-5.074351727,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Engraulis mordax,ostracod,2,0.000983,3.61E-08,-3.007617936,-7.442492798,-4.434874862,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Atherinops affinis,protist,3,0.0004,2.43E-08,-3.398286497,-7.614393726,-4.21610723,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Atherinops affinis,annelid,3,0.0004,3.37E-08,-3.398286497,-7.472370099,-4.074083602,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Atherinops affinis,annelid,3,0.0004,3.37E-08,-3.398286497,-7.472370099,-4.074083602,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Atherinops affinis,annelid,3,0.0004,3.37E-08,-3.398286497,-7.472370099,-4.074083602,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Atherinops affinis,annelid,3,0.0004,3.37E-08,-3.398286497,-7.472370099,-4.074083602,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Atherinops affinis,annelid,3,0.0004,3.37E-08,-3.398286497,-7.472370099,-4.074083602,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Atherinops affinis,Cirriformia spirabrancha,3,0.0004,3.37E-08,-3.398286497,-7.472370099,-4.074083602,{Hechinger 2011  #8484}
Estero de Punta Banda,Aquatic (Salt Marsh),Tidal wetland in Baja California,Atherinops affinis,annelid,3,0.0004,3.37E-08,-3.398286497,-7.472370099,-4.074083602,{Hechinger 2011  #8484}
